Satisfaction,Age,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Arrival Delay in Minutes,Female,Male,Disloyal Customer,Loyal Customer,Business Travel,Personal Travel,Business,Eco,Eco Plus
0,80,3663,4,4,4,4,4,4,5,4,4,4,4,4,4,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,46,1755,2,3,3,3,3,3,4,2,2,2,2,2,2,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,31,1708,2,3,5,3,2,2,2,2,4,4,3,4,4,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,39,624,5,5,5,5,4,1,3,5,5,5,5,3,5,4,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,50,2667,2,3,3,3,1,2,1,1,2,2,3,4,3,1,53.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,30,3765,4,4,4,4,4,5,4,4,5,2,4,3,4,4,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,49,942,1,1,1,1,2,5,5,5,5,5,5,5,5,3,33.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,45,2854,3,5,3,5,2,3,2,2,3,3,4,3,4,2,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,8,3577,2,4,5,4,2,2,2,2,1,5,3,2,3,2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,56,3808,0,0,0,1,5,3,4,5,5,5,5,1,5,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,54,2814,0,0,0,4,5,1,3,1,1,1,1,2,1,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,45,2183,1,1,1,1,5,4,5,5,5,4,5,3,5,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,8,3886,1,1,1,1,5,5,5,5,5,3,4,3,5,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,56,1390,2,3,2,2,2,4,4,4,4,4,4,3,4,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,58,2033,2,5,5,2,5,5,5,5,1,2,1,3,1,5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,38,1494,4,2,2,2,4,4,4,4,4,2,4,3,4,4,19.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,48,2370,4,4,4,4,5,5,5,4,3,4,5,5,5,5,13.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,12,4013,4,3,4,3,4,4,2,4,3,4,4,2,4,4,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,12,1552,4,4,4,4,4,5,3,4,5,5,2,2,2,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,64,102,3,3,3,3,5,4,4,4,4,4,4,5,4,3,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,25,2270,0,4,0,1,4,0,5,4,4,5,2,5,5,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,55,2334,2,2,2,2,2,5,4,5,5,5,5,4,5,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,25,2785,1,5,1,2,5,1,5,5,5,3,3,4,4,5,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,34,2133,2,4,4,4,2,1,2,2,2,2,2,2,2,3,10.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,58,401,3,4,3,3,3,4,4,5,5,5,5,5,5,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,33,1825,5,5,5,4,1,5,1,1,2,5,5,1,2,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,58,2484,2,3,3,3,4,2,3,2,2,2,2,2,2,2,130.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,40,2903,2,2,2,2,5,4,4,2,2,2,2,4,2,2,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,63,1781,0,4,0,4,4,5,5,3,3,0,5,5,3,5,17.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,25,1991,3,4,4,3,3,4,3,3,4,1,4,3,4,3,59.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,50,285,0,0,0,4,4,4,4,4,4,4,4,5,4,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,69,1972,2,5,2,5,2,2,1,2,3,4,4,5,4,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,19,1864,2,2,2,3,4,2,4,4,1,5,1,5,4,4,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,16,3766,2,4,4,4,2,3,2,2,3,1,3,4,4,2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,25,2654,4,2,4,1,3,4,3,3,2,3,2,4,1,3,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,9,1555,3,4,3,5,2,3,2,2,4,2,5,5,4,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,57,1897,4,4,4,1,5,4,5,5,3,2,4,4,5,5,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,59,1491,4,4,3,3,5,3,5,5,5,2,4,5,5,5,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,45,1258,4,5,3,2,5,4,5,1,1,3,1,5,1,5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,31,3598,3,3,3,3,4,5,4,4,4,3,4,5,4,4,18.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,54,1010,1,2,1,1,4,4,4,3,3,3,3,5,3,5,31.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,48,631,5,5,5,1,2,5,4,1,1,5,1,5,1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,12,1458,5,5,4,4,5,5,5,2,4,5,5,5,2,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,28,1428,3,1,1,1,3,3,3,3,3,4,2,3,1,3,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,24,4366,3,3,3,3,4,4,4,4,1,2,4,1,4,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,15,2040,4,4,4,4,4,4,4,4,3,5,1,4,2,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,39,1409,4,4,4,2,3,4,3,3,3,2,1,5,5,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,62,438,2,5,5,5,2,3,4,2,2,2,2,1,2,1,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,61,1430,1,4,1,2,1,1,1,1,5,4,5,5,5,1,61.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,8,2897,5,4,5,4,2,5,2,2,3,3,4,5,4,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,57,95,1,1,1,1,3,5,5,5,5,5,5,3,5,4,15.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,28,2360,5,2,2,2,5,5,5,5,4,5,3,5,2,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,24,1697,2,3,2,3,2,2,2,2,3,1,4,4,4,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,47,3384,2,2,2,2,3,4,4,4,4,4,4,5,4,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,40,2385,2,2,2,2,4,4,5,5,5,5,5,3,5,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,56,2238,2,2,2,2,2,2,2,2,4,1,4,4,4,2,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,27,2569,1,3,3,3,1,2,1,1,4,3,4,4,4,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,51,457,2,4,4,4,5,3,4,2,2,2,2,1,2,4,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,53,763,1,1,1,1,5,4,5,4,4,4,4,4,4,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,27,1547,3,5,3,4,4,3,4,4,1,2,3,2,1,4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,22,1824,3,0,3,3,2,3,2,2,5,4,5,3,4,2,25.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,24,2353,5,5,5,3,1,3,1,1,5,4,5,3,5,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,38,1797,3,5,3,4,4,3,4,4,5,1,4,3,1,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,50,3962,4,4,1,4,3,5,5,4,4,4,4,4,4,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,57,1552,1,1,1,1,4,5,4,4,4,4,4,4,4,4,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,39,3331,4,4,4,3,4,4,4,4,5,4,4,4,3,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,67,3940,2,3,3,3,3,3,5,3,4,4,2,1,4,3,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,56,1255,2,4,0,1,4,0,4,4,4,5,1,4,5,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,20,2211,3,3,3,3,5,2,1,4,4,4,4,2,4,2,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,29,2670,5,5,5,5,4,4,4,4,5,3,4,3,5,4,72.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,48,2795,5,5,5,5,4,5,5,5,5,5,5,4,5,4,26.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,28,1228,4,4,4,3,4,4,3,4,5,5,4,4,4,4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,60,1966,4,4,4,4,4,4,5,4,4,4,4,5,4,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,38,1820,4,2,3,4,5,3,5,5,4,5,3,1,4,5,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,17,2182,2,4,2,4,1,2,1,1,2,3,3,1,3,1,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,26,1760,2,3,3,4,1,3,1,1,2,5,3,2,3,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25,2287,4,4,4,4,4,4,3,4,5,4,3,2,1,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,20,1483,2,4,2,3,4,2,3,4,5,4,4,5,4,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,46,1103,5,5,5,3,5,5,5,5,5,5,5,4,4,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,30,2158,5,4,4,2,2,4,5,2,4,5,4,3,5,2,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,49,1127,3,3,3,3,2,4,4,4,4,4,4,5,4,4,43.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,62,489,5,3,3,3,2,2,5,5,5,5,5,2,5,4,23.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,29,2483,5,5,5,5,5,4,5,5,5,3,4,4,5,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,16,2794,2,2,2,2,4,4,4,4,4,2,4,3,4,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,18,2317,0,0,0,2,3,0,3,3,5,3,5,5,5,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,35,2122,5,1,5,5,5,3,3,4,4,4,5,2,4,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,35,2017,1,5,5,5,1,1,1,1,1,2,4,4,3,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,70,1018,4,3,4,4,3,4,3,3,4,5,3,2,3,3,19.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,23,1290,5,0,5,2,5,5,5,5,3,2,5,4,4,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,70,1616,2,4,2,4,4,2,4,4,5,3,5,3,5,4,76.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,44,404,3,2,2,2,3,3,4,3,3,3,3,4,3,3,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,52,515,5,5,5,5,2,5,4,4,4,4,4,3,4,3,88.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,22,3119,1,0,0,1,5,1,5,5,5,5,3,5,4,5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,52,110,2,5,5,5,1,4,4,2,2,2,2,2,2,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,10,2589,2,2,2,2,2,2,2,2,1,2,3,3,3,2,23.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,55,1328,4,4,4,4,1,4,5,4,4,4,4,5,4,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,32,2564,4,4,4,4,5,4,5,5,2,5,4,2,3,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,57,3826,0,0,0,4,3,4,5,1,1,1,1,4,1,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,39,3361,5,5,5,5,1,3,1,4,4,4,4,5,4,4,35.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,10,1844,3,4,0,4,0,4,4,4,3,4,5,4,5,4,491.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,26,1633,4,2,2,2,4,4,5,4,5,1,1,2,2,4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,22,3908,4,4,4,3,1,4,1,1,2,3,4,2,4,1,18.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,41,2002,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,19,3386,3,4,3,3,2,3,2,2,2,2,2,4,4,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,41,1586,4,2,2,2,4,4,4,4,1,3,4,2,5,4,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,50,1778,1,2,2,2,3,3,2,1,1,1,1,3,1,2,33.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,52,1701,2,5,2,1,4,2,4,4,4,3,4,4,5,4,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,50,231,4,4,4,3,3,5,4,2,2,4,5,3,2,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,48,1848,2,4,3,4,2,2,2,2,1,5,3,2,4,2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,13,3136,4,5,5,3,4,5,4,4,5,3,4,4,5,4,37.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,21,2175,5,4,4,4,5,5,5,5,5,3,3,2,4,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,72,2652,1,3,3,3,2,4,4,1,1,1,1,3,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,33,2383,3,3,3,3,3,4,5,5,5,5,5,3,5,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,50,1013,5,5,5,5,3,5,4,4,4,4,4,4,4,4,20.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,66,3808,3,5,3,4,5,3,5,5,3,4,4,3,4,5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,42,2427,2,5,2,5,5,2,5,5,3,2,3,5,5,5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,43,2660,2,2,2,3,4,2,4,4,3,2,2,3,3,4,25.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,59,2097,2,5,5,5,5,4,4,2,2,3,2,1,2,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,57,1885,3,3,2,3,2,3,4,3,3,3,3,4,3,1,16.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,27,4203,3,3,3,3,4,4,4,4,3,5,5,3,4,4,43.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,50,2634,3,5,5,5,3,3,3,3,4,2,1,4,2,3,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,64,745,4,4,4,4,2,4,3,4,4,4,4,1,4,4,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,22,1927,3,3,3,2,3,3,3,3,2,2,2,3,2,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,26,1756,2,2,2,2,5,4,4,5,5,4,5,4,5,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,26,2559,2,5,1,1,4,1,4,4,5,2,5,4,4,4,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,24,1404,3,1,3,3,2,3,2,2,2,2,3,3,4,2,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,40,2495,2,3,3,3,5,3,3,2,2,2,2,4,2,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,14,1373,2,2,2,2,5,4,5,4,4,4,4,4,4,4,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,56,381,3,3,3,3,4,2,2,3,3,3,3,4,3,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,55,1085,5,5,5,5,4,5,5,5,5,5,5,5,5,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,50,2299,2,2,2,2,5,2,1,5,2,2,3,3,4,5,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,26,4393,4,4,4,4,4,4,4,4,3,5,5,2,2,4,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,70,2115,3,5,2,4,2,2,2,2,5,3,4,3,5,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,59,1415,3,4,4,4,5,2,3,3,3,3,3,4,3,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,25,2525,4,4,4,4,5,5,5,5,3,1,3,2,5,5,16.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,22,2517,3,3,3,3,3,3,3,3,3,4,3,4,3,3,51.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,21,1680,4,2,4,4,4,4,3,4,3,3,5,3,5,4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,26,3597,1,1,1,1,3,3,3,3,3,5,4,5,4,3,71.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,55,366,2,2,2,2,5,4,5,5,5,5,5,3,5,5,18.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,34,2193,1,1,1,4,2,1,2,2,4,3,4,4,3,2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,41,2972,1,1,1,1,2,5,4,4,4,4,4,5,4,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,38,2683,5,5,5,5,1,5,4,5,5,5,5,4,5,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,24,2652,3,1,1,1,3,3,1,3,3,5,4,3,3,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,18,2176,3,2,2,4,1,2,1,1,3,3,3,4,3,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,41,1690,4,2,4,3,3,4,3,2,2,4,2,4,2,1,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,55,315,3,5,4,5,1,3,3,3,3,3,3,4,3,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,36,1889,4,4,4,1,2,4,2,2,3,5,4,4,4,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,29,3148,3,3,3,3,5,5,5,5,4,2,3,3,4,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,62,3515,3,3,3,3,1,5,4,5,5,5,5,2,5,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,40,2254,2,1,1,1,2,2,2,2,1,5,2,4,3,2,11.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,38,1372,3,2,2,2,3,3,3,3,4,2,3,3,4,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,43,1799,1,3,1,1,5,1,5,5,1,4,4,5,4,5,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,19,2029,3,2,3,3,4,4,4,4,4,4,4,3,4,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,46,2100,5,5,5,3,3,5,3,3,3,5,4,3,5,3,9.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,44,2171,2,2,2,2,3,4,5,4,4,4,4,4,4,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,41,2349,2,2,2,2,2,5,4,5,5,5,5,3,5,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,50,3780,2,2,2,2,5,4,4,2,2,2,2,3,2,5,25.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,44,956,4,4,4,4,5,5,3,4,4,4,4,2,4,3,22.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,37,1167,2,2,2,2,2,2,2,2,4,1,3,4,3,2,50.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,37,2662,1,1,1,1,4,5,4,5,5,4,5,5,5,4,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,57,82,2,2,2,2,5,4,5,5,5,5,5,5,5,3,41.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,25,2195,2,0,2,4,5,2,5,5,4,2,5,5,5,5,43.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,31,1782,1,1,5,1,5,5,5,5,4,5,5,4,5,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,20,3770,3,3,3,3,4,4,4,4,5,4,4,5,5,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,55,3682,3,3,3,3,3,4,4,5,5,5,5,4,5,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,42,2267,2,2,5,2,4,4,5,4,4,4,4,3,4,3,7.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,57,2240,1,1,1,1,4,5,5,4,4,4,4,5,4,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,41,362,3,3,3,3,5,5,5,5,5,5,5,3,5,3,50.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,40,3570,3,3,3,3,3,4,4,4,4,4,4,3,4,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,13,3450,4,4,4,4,5,5,5,5,5,5,5,5,5,5,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,25,1828,1,2,1,3,2,1,2,2,4,2,4,1,3,2,52.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,35,902,4,4,4,4,3,5,5,5,5,5,5,5,5,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,63,468,3,3,3,3,4,4,5,4,4,4,4,5,4,3,54.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,38,1791,5,2,2,2,5,5,5,5,3,2,5,4,5,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,36,1632,3,3,3,5,1,3,1,1,5,5,4,2,1,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,32,2312,5,3,3,3,5,4,5,5,2,4,2,2,2,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,48,2669,2,3,2,2,3,2,3,3,4,1,3,3,2,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,50,1738,2,2,2,3,1,2,1,1,3,3,3,3,4,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,49,2445,3,3,3,1,3,3,3,3,5,2,4,5,5,3,64.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,32,1657,0,2,0,3,2,0,2,2,2,2,4,4,4,2,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,73,363,2,2,2,2,1,3,3,2,2,2,2,3,2,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,16,2165,2,4,2,3,2,2,2,3,4,4,5,2,4,2,134.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,20,1561,1,0,0,4,5,0,5,5,4,2,5,4,5,5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,27,1751,1,0,1,3,5,1,5,5,2,1,1,5,3,5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
